"district","shehia","d_s","year","dog_pop_est","dogs_vacc","vc_est","vc_waning_est","human_exposures","animal_cases"
"Wete","Mjini Ole","Wete_Mjini Ole",1,23,18,0.782608695652174,0.670436815575653,0,0
"Wete","Kiuyu Kigongoni","Wete_Kiuyu Kigongoni",1,8,0,0,0.124623327672823,0,0
"Wete","Mzambarauni Takao","Wete_Mzambarauni Takao",1,27,21,0.724137931034483,0.670236213686339,0,0
"Wete","Junguni","Wete_Junguni",1,69,35,0.507246376811594,0.469489135190914,0,0
"Wete","Kiungoni","Wete_Kiungoni",1,6,5,0.833333333333333,0.771303579242216,0,0
"Wete","Pembeni","Wete_Pembeni",1,24,0,0,0.179457591848865,0,0
"Wete","Kizimbani","Wete_Kizimbani",1,23,8,0.347826086956522,0.321935406988055,0,0
"Wete","Limbani","Wete_Limbani",1,28,19,0.678571428571429,0.628061485954375,0,0
"Wete","Jadida","Wete_Jadida",1,8,1,0.125,0.182366490606916,0,0
"Micheweni","Micheweni","Micheweni_Micheweni",1,35,0,0,0.114509191776435,0,0
"Micheweni","Msuka Mashariki","Micheweni_Msuka Mashariki",1,19,11,0.578947368421053,0.535853012947224,0,0
"Micheweni","Kinowe","Micheweni_Kinowe",1,18,0,0,0.19385850971328,0,0
"Micheweni","Tumbe Mashariki","Micheweni_Tumbe Mashariki",1,35,0,0,0.0468942404417783,0,0
"Micheweni","Mgogoni","Micheweni_Mgogoni",1,48,37,0.69811320754717,0.646148658836875,0,0
"Micheweni","Shumba Viamboni","Micheweni_Shumba Viamboni",1,21,0,0,0.38633231578575,0,0
"Micheweni","Finya","Micheweni_Finya",1,13,10,0.833333333333333,0.711972534685122,0,0
"Micheweni","Konde","Micheweni_Konde",1,77,41,0.532467532467532,0.492832936346974,0,0
"Micheweni","Wingwi Mapofu","Micheweni_Wingwi Mapofu",1,24,19,0.791666666666667,0.732738400280105,0,0
"Micheweni","Kiuyu Mbuyuni","Micheweni_Kiuyu Mbuyuni",1,18,6,0.333333333333333,0.308521431696886,0,0
"Micheweni","Makangale","Micheweni_Makangale",1,18,8,0.470588235294118,0.432626326696045,0,0
"Micheweni","Wingwi Njuguni","Micheweni_Wingwi Njuguni",1,14,0,0,0.381200766999222,0,0
"Micheweni","Shumba Mjini","Micheweni_Shumba Mjini",1,18,0,0,0.010501915462082,0,0
"Micheweni","Majenzi","Micheweni_Majenzi",1,14,0,0,0.182366490606916,0,0
"Micheweni","Mjini Wingwi","Micheweni_Mjini Wingwi",1,30,0,0,0.0425521811416137,0,0
"Micheweni","Msuka Magharibi","Micheweni_Msuka Magharibi",1,7,4,0.666666666666667,0.528893882908948,0,0
"Micheweni","Chimba","Micheweni_Chimba",1,34,0,0,0.191089102431661,0,0
"Micheweni","Tumbe Magharibi","Micheweni_Tumbe Magharibi",1,51,42,0.823529411764706,0.762229419486425,0,0
"Micheweni","Sizini","Micheweni_Sizini",1,28,8,0.275862068965517,0.25532808140432,0,0
"Micheweni","Kinyasini","Micheweni_Kinyasini",1,30,23,0.766666666666667,0.709599292902838,0,0
"Micheweni","Mihogoni","Micheweni_Mihogoni",1,22,17,0.772727272727273,0.715208773479145,0,0
"Micheweni","Kifundi","Micheweni_Kifundi",1,21,9,0.45,0.396670412181711,0,0
"Micheweni","Maziwa Ng'ombe","Micheweni_Maziwa Ng'ombe",1,13,0,0,0.102873404957747,0,0
"Micheweni","Tondooni","Micheweni_Tondooni",1,39,0,0,0.158251844663902,0,0
"Micheweni","Mtemani","Micheweni_Mtemani",1,18,9,0.473684210526316,0.438425192411365,0,0
"Micheweni","Wingwi Mjananza","Micheweni_Wingwi Mjananza",1,13,0,0,0.00855527942011406,0,0
"Micheweni","Mlindo","Micheweni_Mlindo",1,27,0,0,0.035932173564479,0,0
"Chake Chake","Chanjaani","Chake Chake_Chanjaani",1,40,33,0.804878048780488,0.689514285937562,0,0
"Chake Chake","Wawi","Chake Chake_Wawi",1,90,80,0.860215053763441,0.736919797287456,0,0
"Chake Chake","Pujini","Chake Chake_Pujini",1,24,14,0.56,0.479734788034134,0,0
"Chake Chake","Ziwani","Chake Chake_Ziwani",1,50,44,0.862745098039216,0.739087208455949,0,0
"Chake Chake","Ndagoni","Chake Chake_Ndagoni",1,44,31,0.62,0.531134943894934,0,0
"Chake Chake","Kwale","Chake Chake_Kwale",1,12,5,0.454545454545455,0.356945526811112,0,0
"Chake Chake","Vitongoji","Chake Chake_Vitongoji",1,40,30,0.833333333333333,0.642501948260001,0,0
"Chake Chake","Ng'ambwa","Chake Chake_Ng'ambwa",1,51,47,0.87037037037037,0.745619544894322,0,0
"Chake Chake","Shungi","Chake Chake_Shungi",1,24,12,0.545454545454545,0.428334632173334,0,0
"Chake Chake","Chonga","Chake Chake_Chonga",1,31,26,0.742857142857143,0.636382882086096,0,0
"Chake Chake","Mgelema","Chake Chake_Mgelema",1,7,1,0.142857142857143,0.131825031347827,0,0
"Chake Chake","Kilindi","Chake Chake_Kilindi",1,25,0,0,0.110733026332174,0,0
"Chake Chake","Tibirinzi","Chake Chake_Tibirinzi",1,13,4,0.4,0.27210038521795,0,0
"Chake Chake","Chachani","Chake Chake_Chachani",1,5,0,0,0.184555043886957,0,0
"Chake Chake","Wara","Chake Chake_Wara",1,20,7,0.333333333333333,0.285556421448889,0,0
"Chake Chake","Mvumoni","Chake Chake_Mvumoni",1,34,33,0.942857142857143,0.80771673495543,0,0
"Chake Chake","Matale","Chake Chake_Matale",1,81,80,0.952380952380952,0.81587548985397,0,0
"Chake Chake","Wesha","Chake Chake_Wesha",1,25,16,0.666666666666667,0.548268329181868,0,0
"Chake Chake","Uwandani","Chake Chake_Uwandani",1,33,24,0.75,0.623032192252122,0,0
"Chake Chake","Madungu","Chake Chake_Madungu",1,11,0,0,0.167777312624507,0,0
"Chake Chake","Mgogoni","Chake Chake_Mgogoni",1,48,37,0.755102040816326,0.64687270981279,0,0
"Chake Chake","Dodo","Chake Chake_Dodo",1,43,39,0.795918367346939,0.681838802235103,0,0
"Chake Chake","Mbuzini","Chake Chake_Mbuzini",1,20,0,0,0.138416282915218,0,0
"Chake Chake","Michungwani","Chake Chake_Michungwani",1,5,0,0,0.0922775219434786,0,0
"Chake Chake","Kibokoni","Chake Chake_Kibokoni",1,22,18,0.9,0.700911216283637,0,0
"Chake Chake","Kichungwani","Chake Chake_Kichungwani",1,26,32,0.941176470588235,0.806276954679217,0,0
"Chake Chake","Msingini","Chake Chake_Msingini",1,21,0,0,0.00855527942011406,0,0
"Chake Chake","Mkoroshoni","Chake Chake_Mkoroshoni",1,3,0,0,0.0119773911881597,0,0
"Chake Chake","Mfikiwa","Chake Chake_Mfikiwa",1,9,6,0.666666666666667,0.571112842897779,0,0
"Mkoani","Ng'ombeni","Mkoani_Ng'ombeni",1,10,5,0.555555555555556,0.428334632173334,0,0
"Mkoani","Makombeni","Mkoani_Makombeni",1,10,11,0.916666666666667,0.785280158984446,0,0
"Mkoani","Makoongwe","Mkoani_Makoongwe",1,0,0,0,NA,0,0
"Mkoani","Shidi","Mkoani_Shidi",1,8,8,1,0.856669264346668,0,0
"Mkoani","Mkanyageni","Mkoani_Mkanyageni",1,21,14,0.736842105263158,0.571112842897779,0,0
"Mkoani","Michenzani","Mkoani_Michenzani",1,15,13,0.764705882352941,0.655100025676864,0,0
"Mkoani","Chokocho","Mkoani_Chokocho",1,17,6,0.4,0.302353858004706,0,0
"Mkoani","Kisiwa Panza","Mkoani_Kisiwa Panza",1,0,0,0,NA,0,0
"Mkoani","Kangani","Mkoani_Kangani",1,25,16,0.615384615384615,0.527181085751796,0,0
"Mkoani","Kengeja","Mkoani_Kengeja",1,56,43,0.767857142857143,0.657799613694763,0,0
"Mkoani","Muambe","Mkoani_Muambe",1,31,20,0.606060606060606,0.519193493543435,0,0
"Mkoani","Kiwani","Mkoani_Kiwani",1,10,6,0.666666666666667,0.514001558608001,0,0
"Mkoani","Mtambile","Mkoani_Mtambile",1,7,1,0.166666666666667,0.31942219134281,0,0
"Mkoani","Mizingani","Mkoani_Mizingani",1,29,24,0.827586206896552,0.708967667045518,0,0
"Mkoani","Ngwachani","Mkoani_Ngwachani",1,38,27,0.675,0.578251753434001,0,0
"Mkoani","Chambani","Mkoani_Chambani",1,24,14,0.608695652173913,0.499723737535556,0,0
"Mkoani","Wambaa","Mkoani_Wambaa",1,4,1,0.25,0.263650062695653,0,0
"Mkoani","Mbuguani","Mkoani_Mbuguani",1,8,5,0.714285714285714,0.535418290216668,0,0
"Mkoani","Uweleni","Mkoani_Uweleni",1,16,6,0.375,0.329562578369567,0,0
"Mkoani","Mtangani","Mkoani_Mtangani",1,13,6,0.461538461538462,0.395385814313847,0,0
"Mkoani","Ukutini","Mkoani_Ukutini",1,8,6,0.75,0.642501948260001,0,0
"Mkoani","Chumbageni","Mkoani_Chumbageni",1,41,25,0.609756097560976,0.522359307528456,0,0
"Mkoani","Mbuyuni","Mkoani_Mbuyuni",1,11,7,0.636363636363636,0.545153168220607,0,0
"Mkoani","Stahabu","Mkoani_Stahabu",1,21,15,0.75,0.611906617390477,0,0
"Mkoani","Kuukuu","Mkoani_Kuukuu",1,11,8,0.727272727272727,0.623032192252122,0,0
"Mkoani","Mjimbini","Mkoani_Mjimbini",1,32,20,0.625,0.535418290216668,0,0
"Mkoani","Shamiani","Mkoani_Shamiani",1,0,0,0,NA,0,0
"Mkoani","Jombwe","Mkoani_Jombwe",1,17,14,0.823529411764706,0.705492335344315,0,0
"Mkoani","Kendwa","Mkoani_Kendwa",1,12,9,0.818181818181818,0.642501948260001,0,0
"Mkoani","Minazini","Mkoani_Minazini",1,13,12,0.923076923076923,0.790771628627694,0,0
"Mkoani","Mgagadu","Mkoani_Mgagadu",1,12,15,1,0.856669264346668,0,0
"Mkoani","Mkungu","Mkoani_Mkungu",1,14,12,0.923076923076923,0.734287940868573,0,0
"Mkoani","Changaweni","Mkoani_Changaweni",1,13,6,0.428571428571429,0.367143970434286,0,0
"Wete","Kipangani","Wete_Kipangani",1,23,14,0.608695652173913,0.478260869565217,0,0
"Wete","Mtambwe Kaskazini","Wete_Mtambwe Kaskazini",1,101,82,0.788461538461538,0.213705817050568,0,0
"Wete","Fundo","Wete_Fundo",1,45,37,0.787234042553192,0.089426426645266,0,0
"Wete","Mchanga Mdogo","Wete_Mchanga Mdogo",1,25,0,0,0.257339167080159,0,0
"Wete","Kambini","Wete_Kambini",1,15,5,0.333333333333333,0.0576652449191741,0,0
"Wete","Kojani","Wete_Kojani",1,7,1,0.142857142857143,0,0,0
"Wete","Ole","Wete_Ole",1,73,53,0.726027397260274,0.726027397260274,0,0
"Wete","Kangagani","Wete_Kangagani",1,13,5,0.384615384615385,0.0332684105302928,0,0
"Wete","Kiuyu Minungwini","Wete_Kiuyu Minungwini",1,22,0,0,0.182917690865317,0,0
"Wete","Piki","Wete_Piki",1,31,22,0.709677419354839,0.285808891977057,0,0
"Wete","Kisiwani","Wete_Kisiwani",1,19,15,0.833333333333333,0.243890254487089,0,0
"Wete","Gando","Wete_Gando",1,44,27,0.613636363636364,0.252019929636659,0,0
"Wete","Ukunjwi","Wete_Ukunjwi",1,37,22,0.564102564102564,0.138424198492672,0,0
"Wete","Pandani","Wete_Pandani",1,98,65,0.656565656565657,0.29117509974479,0,0
"Wete","Shengejuu","Wete_Shengejuu",1,15,10,0.714285714285714,0.336568551192183,0,0
"Wete","Bopwe","Wete_Bopwe",1,23,12,0.521739130434783,0.0344737877234193,0,0
"Wete","Utaani","Wete_Utaani",1,7,3,0.428571428571429,0.156786592170272,0,0
"Wete","Mtambwe Kusini","Wete_Mtambwe Kusini",1,13,5,0.384615384615385,0.0411894606565529,0,0
"Wete","Selem","Wete_Selem",1,12,4,0.333333333333333,0.121945127243545,0,0
"Wete","Kinyikani","Wete_Kinyikani",1,20,17,0.85,0.256084767211444,0,0
"Wete","Chwale","Wete_Chwale",1,38,34,0.85,0.0622208725983251,0,0
"Wete","Maziwani","Wete_Maziwani",1,8,3,0.375,0.146334152692253,0,0
"Wete","Mpambani","Wete_Mpambani",1,11,7,0.636363636363636,0,0,0
"Wete","Mjini Ole","Wete_Mjini Ole",1,26,21,0.807692307692308,0.807692307692308,0,0
"Wete","Kiuyu Kigongoni","Wete_Kiuyu Kigongoni",1,21,8,0.347826086956522,0.0187650250693361,0,0
"Wete","Mzambarauni Takao","Wete_Mzambarauni Takao",1,13,8,0.666666666666667,0.264915276425631,0,0
"Wete","Junguni","Wete_Junguni",1,69,0,0,0.18556867189235,0,0
"Wete","Kiungoni","Wete_Kiungoni",1,14,14,0.933333333333333,0.130655493475226,0,0
"Wete","Pembeni","Wete_Pembeni",1,23,21,0.91304347826087,0.0709317947620905,0,0
"Wete","Kizimbani","Wete_Kizimbani",1,24,11,0.458333333333333,0.121945127243545,0,0
"Wete","Limbani","Wete_Limbani",1,23,8,0.347826086956522,0.24824543760293,0,0
"Wete","Jadida","Wete_Jadida",1,13,3,0.230769230769231,0.044357880707057,0,0
"Micheweni","Micheweni","Micheweni_Micheweni",1,31,11,0.354838709677419,0.0452605120005146,0,0
"Micheweni","Msuka Mashariki","Micheweni_Msuka Mashariki",1,20,14,0.7,0.201209459951848,0,0
"Micheweni","Kinowe","Micheweni_Kinowe",1,25,9,0.346153846153846,0.0551691737038482,0,0
"Micheweni","Tumbe Mashariki","Micheweni_Tumbe Mashariki",1,37,23,0.621621621621622,0.0175333514956948,0,0
"Micheweni","Mgogoni","Micheweni_Mgogoni",1,13,7,0.583333333333333,0.255394511774216,0,0
"Micheweni","Shumba Viamboni","Micheweni_Shumba Viamboni",1,9,2,0.25,0.152700391501723,0,0
"Micheweni","Finya","Micheweni_Finya",1,38,27,0.642857142857143,0.0962724688764825,0,0
"Micheweni","Konde","Micheweni_Konde",1,77,60,0.779220779220779,0.194795462999428,0,0
"Micheweni","Wingwi Mapofu","Micheweni_Wingwi Mapofu",1,29,17,0.586206896551724,0.239685250099381,0,0
"Micheweni","Kiuyu Mbuyuni","Micheweni_Kiuyu Mbuyuni",1,18,0,0,0.121945127243545,0,0
"Micheweni","Makangale","Micheweni_Makangale",1,40,26,0.604651162790698,0.0769492818552709,0,0
"Micheweni","Wingwi Njuguni","Micheweni_Wingwi Njuguni",1,11,6,0.545454545454545,0.150672113056728,0,0
"Micheweni","Shumba Mjini","Micheweni_Shumba Mjini",1,36,13,0.342105263157895,0.002075475616525,0,0
"Micheweni","Majenzi","Micheweni_Majenzi",1,14,0,0,0.0720815561489676,0,0
"Micheweni","Mjini Wingwi","Micheweni_Mjini Wingwi",1,30,0,0,0.0168190297680925,0,0
"Micheweni","Msuka Magharibi","Micheweni_Msuka Magharibi",1,23,22,0.88,0.0636235446488058,0,0
"Micheweni","Chimba","Micheweni_Chimba",1,16,11,0.733333333333333,0.0755292259040779,0,0
"Micheweni","Tumbe Magharibi","Micheweni_Tumbe Magharibi",1,51,0,0,0.301276196719345,0,0
"Micheweni","Sizini","Micheweni_Sizini",1,21,8,0.380952380952381,0.100920105305002,0,0
"Micheweni","Kinyasini","Micheweni_Kinyasini",1,31,13,0.419354838709677,0.271426250961438,0,0
"Micheweni","Mihogoni","Micheweni_Mihogoni",1,22,0,0,0.282690976791853,0,0
"Micheweni","Kifundi","Micheweni_Kifundi",1,42,27,0.6,0.0783932960851358,0,0
"Micheweni","Maziwa Ng'ombe","Micheweni_Maziwa Ng'ombe",1,24,15,0.6,0.0220249199344068,0,0
"Micheweni","Tondooni","Micheweni_Tondooni",1,20,10,0.526315789473684,0.0625500835644538,0,0
"Micheweni","Mtemani","Micheweni_Mtemani",1,10,5,0.5,0.173290443977669,0,0
"Micheweni","Wingwi Mjananza","Micheweni_Wingwi Mjananza",1,11,9,0.818181818181818,0.00338153052043034,0,0
"Micheweni","Mlindo","Micheweni_Mlindo",1,27,0,0,0.0142024281858075,0,0
"Chake Chake","Chanjaani","Chake Chake_Chanjaani",1,34,25,0.735294117647059,0.735294117647059,0,0
"Chake Chake","Wawi","Chake Chake_Wawi",1,76,67,0.893333333333333,0.291272401901708,0,0
"Chake Chake","Pujini","Chake Chake_Pujini",1,20,9,0.45,0.189618333638012,0,0
"Chake Chake","Ziwani","Chake Chake_Ziwani",1,46,39,0.847826086956522,0.847826086956522,0,0
"Chake Chake","Ndagoni","Chake Chake_Ndagoni",1,20,15,0.75,0.75,0,0
"Chake Chake","Kwale","Chake Chake_Kwale",1,17,13,0.764705882352941,0.764705882352941,0,0
"Chake Chake","Vitongoji","Chake Chake_Vitongoji",1,79,69,0.873417721518987,0.822784810126582,0,0
"Chake Chake","Ng'ambwa","Chake Chake_Ng'ambwa",1,36,30,0.833333333333333,0.833333333333333,0,0
"Chake Chake","Shungi","Chake Chake_Shungi",1,41,36,0.878048780487805,0.878048780487805,0,0
"Chake Chake","Chonga","Chake Chake_Chonga",1,15,7,0.466666666666667,0.466666666666667,0,0
"Chake Chake","Mgelema","Chake Chake_Mgelema",1,7,0,0,0.0521047116019759,0,0
"Chake Chake","Kilindi","Chake Chake_Kilindi",1,41,26,0.634146341463415,0.634146341463415,0,0
"Chake Chake","Tibirinzi","Chake Chake_Tibirinzi",1,66,55,0.833333333333333,0.757575757575758,0,0
"Chake Chake","Chachani","Chake Chake_Chachani",1,5,0,0,0.0729465962427662,0,0
"Chake Chake","Wara","Chake Chake_Wara",1,16,7,0.4375,0.112868055736912,0,0
"Chake Chake","Mvumoni","Chake Chake_Mvumoni",1,27,25,0.925925925925926,0.925925925925926,0,0
"Chake Chake","Matale","Chake Chake_Matale",1,67,59,0.880597014925373,0.671641791044776,0,0
"Chake Chake","Wesha","Chake Chake_Wesha",1,31,22,0.709677419354839,0.709677419354839,0,0
"Chake Chake","Uwandani","Chake Chake_Uwandani",1,42,33,0.785714285714286,0.785714285714286,0,0
"Chake Chake","Madungu","Chake Chake_Madungu",1,16,12,0.75,0.75,0,0
"Chake Chake","Mgogoni","Chake Chake_Mgogoni",1,41,35,0.853658536585366,0.853658536585366,0,0
"Chake Chake","Dodo","Chake Chake_Dodo",1,21,11,0.523809523809524,0.523809523809524,0,0
"Chake Chake","Mbuzini","Chake Chake_Mbuzini",1,37,34,0.918918918918919,0.918918918918919,0,0
"Chake Chake","Michungwani","Chake Chake_Michungwani",1,5,0,0,0.0364732981213831,0,0
"Chake Chake","Kibokoni","Chake Chake_Kibokoni",1,37,35,0.945945945945946,0.945945945945946,0,0
"Chake Chake","Kichungwani","Chake Chake_Kichungwani",1,5,3,0.6,0.6,0,0
"Chake Chake","Msingini","Chake Chake_Msingini",1,22,19,0.863636363636364,0.00322782458768351,0,0
"Chake Chake","Mkoroshoni","Chake Chake_Mkoroshoni",1,3,1,0.333333333333333,0.00473414272860248,0,0
"Chake Chake","Mfikiwa","Chake Chake_Mfikiwa",1,9,0,0,0.225736111473824,0,0
"Mkoani","Ng'ombeni","Mkoani_Ng'ombeni",1,21,15,0.714285714285714,0.476190476190476,0,0
"Mkoani","Makombeni","Mkoani_Makombeni",1,4,1,0.25,0.310387153276508,0,0
"Mkoani","Makoongwe","Mkoani_Makoongwe",1,0,0,0,NA,0,0
"Mkoani","Shidi","Mkoani_Shidi",1,12,4,0.333333333333333,0.225736111473824,0,0
"Mkoani","Mkanyageni","Mkoani_Mkanyageni",1,33,24,0.705882352941177,0.14365025275607,0,0
"Mkoani","Michenzani","Mkoani_Michenzani",1,8,6,0.75,0.258932598455269,0,0
"Mkoani","Chokocho","Mkoani_Chokocho",1,34,25,0.735294117647059,0.735294117647059,0,0
"Mkoani","Kisiwa Panza","Mkoani_Kisiwa Panza",1,0,0,0,NA,0,0
"Mkoani","Kangani","Mkoani_Kangani",1,20,11,0.55,0.55,0,0
"Mkoani","Kengeja","Mkoani_Kengeja",1,56,43,0.767857142857143,0.767857142857143,0,0
"Mkoani","Muambe","Mkoani_Muambe",1,21,11,0.523809523809524,0.523809523809524,0,0
"Mkoani","Kiwani","Mkoani_Kiwani",1,15,11,0.733333333333333,0.733333333333333,0,0
"Mkoani","Mtambile","Mkoani_Mtambile",1,12,6,0.5,0.5,0,0
"Mkoani","Mizingani","Mkoani_Mizingani",1,32,27,0.84375,0.84375,0,0
"Mkoani","Ngwachani","Mkoani_Ngwachani",1,27,19,0.703703703703704,0.703703703703704,0,0
"Mkoani","Chambani","Mkoani_Chambani",1,33,23,0.696969696969697,0.696969696969697,0,0
"Mkoani","Wambaa","Mkoani_Wambaa",1,4,0,0,0.104209423203952,0,0
"Mkoani","Mbuguani","Mkoani_Mbuguani",1,21,20,0.952380952380952,0.952380952380952,0,0
"Mkoani","Uweleni","Mkoani_Uweleni",1,13,5,0.384615384615385,0.384615384615385,0,0
"Mkoani","Mtangani","Mkoani_Mtangani",1,11,7,0.636363636363636,0.636363636363636,0,0
"Mkoani","Ukutini","Mkoani_Ukutini",1,10,8,0.8,0.8,0,0
"Mkoani","Chumbageni","Mkoani_Chumbageni",1,42,20,0.476190476190476,0.476190476190476,0,0
"Mkoani","Mbuyuni","Mkoani_Mbuyuni",1,11,0,0,0.215475379134105,0,0
"Mkoani","Stahabu","Mkoani_Stahabu",1,33,22,0.647058823529412,0.153910985095789,0,0
"Mkoani","Kuukuu","Mkoani_Kuukuu",1,11,0,0,0.246257576153262,0,0
"Mkoani","Mjimbini","Mkoani_Mjimbini",1,33,20,0.606060606060606,0.606060606060606,0,0
"Mkoani","Shamiani","Mkoani_Shamiani",1,0,0,0,NA,0,0
"Mkoani","Jombwe","Mkoani_Jombwe",1,17,0,0,0.278850490644136,0,0
"Mkoani","Kendwa","Mkoani_Kendwa",1,26,22,0.846153846153846,0.846153846153846,0,0
"Mkoani","Minazini","Mkoani_Minazini",1,13,10,0.769230769230769,0.769230769230769,0,0
"Mkoani","Mgagadu","Mkoani_Mgagadu",1,3,3,1,1,0,0
"Mkoani","Mkungu","Mkoani_Mkungu",1,24,14,0.583333333333333,0.583333333333333,0,0
"Mkoani","Changaweni","Mkoani_Changaweni",1,8,4,0.5,0.5,0,0
"Wete","Kipangani","Wete_Kipangani",1,23,0,0,0.244737135626211,0,0
"Wete","Mtambwe Kaskazini","Wete_Mtambwe Kaskazini",1,104,0,0,0.336707688611872,0,0
"Wete","Fundo","Wete_Fundo",1,47,0,0,0.336183493974698,0,0
"Wete","Mchanga Mdogo","Wete_Mchanga Mdogo",1,25,0,0,0.101715000159759,0,0
"Wete","Kambini","Wete_Kambini",1,15,0,0,0.142347965917214,0,0
"Wete","Kojani","Wete_Kojani",1,7,0,0,0.0610062711073776,0,0
"Wete","Ole","Wete_Ole",1,73,0,0,0.286967109073276,0,0
"Wete","Kangagani","Wete_Kangagani",1,13,0,0,0.164247652981401,0,0
"Wete","Kiuyu Minungwini","Wete_Kiuyu Minungwini",1,22,0,0,0.0722994216803108,0,0
"Wete","Piki","Wete_Piki",1,31,0,0,0.303063411307617,0,0
"Wete","Kisiwani","Wete_Kisiwani",1,18,0,0,0.355869914793036,0,0
"Wete","Gando","Wete_Gando",1,44,0,0,0.262049664529417,0,0
"Wete","Ukunjwi","Wete_Ukunjwi",1,39,0,0,0.240896557706055,0,0
"Wete","Pandani","Wete_Pandani",1,99,0,0,0.280382357109665,0,0
"Wete","Shengejuu","Wete_Shengejuu",1,14,0,0,0.305031355536888,0,0
"Wete","Bopwe","Wete_Bopwe",1,23,0,0,0.222805511870422,0,0
"Wete","Utaani","Wete_Utaani",1,7,0,0,0.183018813322133,0,0
"Wete","Mtambwe Kusini","Wete_Mtambwe Kusini",1,13,0,0,0.164247652981401,0,0
"Wete","Selem","Wete_Selem",1,12,0,0,0.142347965917214,0,0
"Wete","Kinyikani","Wete_Kinyikani",1,20,0,0,0.362987313088896,0,0
"Wete","Chwale","Wete_Chwale",1,40,0,0,0.362987313088896,0,0
"Wete","Maziwani","Wete_Maziwani",1,8,0,0,0.160141461656866,0,0
"Wete","Mpambani","Wete_Mpambani",1,11,0,0,0.271755207660136,0,0
"Wete","Mjini Ole","Wete_Mjini Ole",1,26,0,0,0.319245702619254,0,0
"Wete","Kiuyu Kigongoni","Wete_Kiuyu Kigongoni",1,23,0,0,0.148537007913615,0,0
"Wete","Mzambarauni Takao","Wete_Mzambarauni Takao",1,12,0,0,0.284695931834429,0,0
"Wete","Junguni","Wete_Junguni",1,69,0,0,0.0733472393858226,0,0
"Wete","Kiungoni","Wete_Kiungoni",1,15,0,0,0.3985743045682,0,0
"Wete","Pembeni","Wete_Pembeni",1,23,0,0,0.389909645773239,0,0
"Wete","Kizimbani","Wete_Kizimbani",1,24,0,0,0.19572845313617,0,0
"Wete","Limbani","Wete_Limbani",1,23,0,0,0.148537007913615,0,0
"Wete","Jadida","Wete_Jadida",1,13,0,0,0.0985485917888407,0,0
"Micheweni","Micheweni","Micheweni_Micheweni",1,31,0,0,0.151531705653809,0,0
"Micheweni","Msuka Mashariki","Micheweni_Msuka Mashariki",1,20,0,0,0.29893072842615,0,0
"Micheweni","Kinowe","Micheweni_Kinowe",1,26,0,0,0.147822887683261,0,0
"Micheweni","Tumbe Mashariki","Micheweni_Tumbe Mashariki",1,37,0,0,0.265459720223994,0,0
"Micheweni","Mgogoni","Micheweni_Mgogoni",1,12,0,0,0.249108940355125,0,0
"Micheweni","Shumba Viamboni","Micheweni_Shumba Viamboni",1,8,0,0,0.106760974437911,0,0
"Micheweni","Finya","Micheweni_Finya",1,42,0,0,0.274528219983199,0,0
"Micheweni","Konde","Micheweni_Konde",1,77,0,0,0.332761478767514,0,0
"Micheweni","Wingwi Mapofu","Micheweni_Wingwi Mapofu",1,29,0,0,0.250336077992342,0,0
"Micheweni","Kiuyu Mbuyuni","Micheweni_Kiuyu Mbuyuni",1,18,0,0,0.0481996144535406,0,0
"Micheweni","Makangale","Micheweni_Makangale",1,43,0,0,0.258212589338203,0,0
"Micheweni","Wingwi Njuguni","Micheweni_Wingwi Njuguni",1,11,0,0,0.23293303513726,0,0
"Micheweni","Shumba Mjini","Micheweni_Shumba Mjini",1,38,0,0,0.146093965020299,0,0
"Micheweni","Majenzi","Micheweni_Majenzi",1,14,0,0,0.0284907096669203,0,0
"Micheweni","Mjini Wingwi","Micheweni_Mjini Wingwi",1,30,0,0,0.00664783225561473,0,0
"Micheweni","Msuka Magharibi","Micheweni_Msuka Magharibi",1,25,0,0,0.375798630021446,0,0
"Micheweni","Chimba","Micheweni_Chimba",1,15,0,0,0.313165525017871,0,0
"Micheweni","Tumbe Magharibi","Micheweni_Tumbe Magharibi",1,51,0,0,0.11908140041463,0,0
"Micheweni","Sizini","Micheweni_Sizini",1,21,0,0,0.162683389619673,0,0
"Micheweni","Kinyasini","Micheweni_Kinyasini",1,31,0,0,0.179082924863592,0,0
"Micheweni","Mihogoni","Micheweni_Mihogoni",1,22,0,0,0.111735469869571,0,0
"Micheweni","Kifundi","Micheweni_Kifundi",1,45,0,0,0.256226338650986,0,0
"Micheweni","Maziwa Ng'ombe","Micheweni_Maziwa Ng'ombe",1,25,0,0,0.256226338650986,0,0
"Micheweni","Tondooni","Micheweni_Tondooni",1,19,0,0,0.224759946185075,0,0
"Micheweni","Mtemani","Micheweni_Mtemani",1,10,0,0,0.213521948875821,0,0
"Micheweni","Wingwi Mjananza","Micheweni_Wingwi Mjananza",1,11,0,0,0.34939955270589,0,0
"Micheweni","Mlindo","Micheweni_Mlindo",1,27,0,0,0.00561360325200083,0,0
"Chake Chake","Chanjaani","Chake Chake_Chanjaani",1,34,0,0,0.290629841320049,0,0
"Chake Chake","Wawi","Chake Chake_Wawi",1,75,0,0,0.381492548658134,0,0
"Chake Chake","Pujini","Chake Chake_Pujini",1,20,0,0,0.192169753988239,0,0
